id,ACTION
7854,0.9960000000000001
7855,0.8119999999999999
7856,0.944
7857,1.0
7858,1.0
7859,0.9599999999999997
7860,0.992
7861,1.0
7862,0.992
7863,0.994
7864,0.974
7865,0.99
7866,0.9940000000000001
7867,0.9219999999999999
7868,0.986
7869,0.998
7870,1.0
7871,0.74
7872,1.0
7873,0.874
7874,0.998
7875,0.994
7876,1.0
7877,0.922
7878,0.9639999999999999
7879,0.6900000000000001
7880,0.968
7881,0.9960000000000001
7882,0.9960000000000001
7883,0.9960000000000001
7884,0.9799999999999999
7885,0.9960000000000001
7886,0.9339999999999999
7887,0.858
7888,1.0
7889,0.892
7890,0.982
7891,0.998
7892,0.9879999999999999
7893,0.4
7894,1.0
7895,0.994
7896,0.792
7897,0.9960000000000001
7898,0.958
7899,0.9960000000000001
7900,0.96
7901,0.962
7902,0.9960000000000001
7903,0.95
7904,0.932
7905,0.958
7906,1.0
7907,0.998
7908,1.0
7909,0.9940000000000001
7910,0.616
7911,0.994
7912,0.9620000000000001
7913,0.99
7914,0.64
7915,0.992
7916,0.974
7917,0.9360000000000002
7918,0.9099999999999999
7919,0.998
7920,0.986
7921,0.9560000000000001
7922,0.906
7923,0.998
7924,0.9559999999999998
7925,0.9719999999999999
7926,1.0
7927,1.0
7928,0.992
7929,0.952
7930,0.29200000000000004
7931,0.9960000000000001
7932,0.976
7933,0.982
7934,0.9960000000000001
7935,0.93
7936,1.0
7937,0.998
7938,0.9339999999999999
7939,0.998
7940,0.998
7941,0.9800000000000001
7942,0.994
7943,0.9880000000000001
7944,0.9719999999999999
7945,0.99
7946,0.994
7947,0.9380000000000001
7948,0.984
7949,1.0
7950,0.9640000000000001
7951,0.4739999999999999
7952,0.914
7953,0.95
7954,0.984
7955,0.99
7956,0.974
7957,0.992
7958,0.998
7959,0.986
7960,0.992
7961,0.95
7962,0.968
7963,0.9920000000000002
7964,0.6580000000000001
7965,0.99
7966,1.0
7967,0.7639999999999999
7968,0.9960000000000001
7969,0.992
7970,0.994
7971,1.0
7972,0.9899999999999999
7973,0.9879999999999999
7974,1.0
7975,0.532
7976,0.976
7977,1.0
7978,0.8560000000000001
7979,0.998
7980,1.0
7981,0.998
7982,0.9480000000000001
7983,1.0
7984,0.994
7985,0.986
7986,0.9799999999999999
7987,0.9940000000000001
7988,0.9879999999999999
7989,0.9960000000000001
7990,0.9799999999999999
7991,1.0
7992,0.97
7993,0.966
7994,0.7
7995,0.978
7996,0.8959999999999999
7997,0.9960000000000001
7998,0.9879999999999999
7999,0.8400000000000001
8000,1.0
8001,0.9899999999999999
8002,0.9179999999999999
8003,0.986
8004,0.9719999999999999
8005,0.9359999999999999
8006,1.0
8007,1.0
8008,0.9960000000000001
8009,0.9639999999999999
8010,0.9279999999999999
8011,0.976
8012,0.998
8013,0.992
8014,0.9199999999999999
8015,0.998
8016,1.0
8017,0.976
8018,0.9879999999999999
8019,0.998
8020,1.0
8021,0.984
8022,0.998
8023,1.0
8024,1.0
8025,0.998
8026,1.0
8027,0.9880000000000001
8028,0.9879999999999999
8029,0.9940000000000001
8030,0.998
8031,0.44000000000000006
8032,0.9800000000000001
8033,0.952
8034,0.9559999999999998
8035,0.898
8036,1.0
8037,0.97
8038,0.976
8039,0.9960000000000001
8040,0.986
8041,0.9960000000000001
8042,0.966
8043,0.998
8044,0.858
8045,0.9879999999999999
8046,1.0
8047,0.986
8048,1.0
8049,0.99
8050,0.994
8051,0.982
8052,0.994
8053,0.994
8054,0.9940000000000001
8055,0.994
8056,0.982
8057,0.9440000000000002
8058,0.9720000000000001
8059,0.986
8060,1.0
8061,0.974
8062,0.9800000000000001
8063,0.9179999999999999
8064,0.992
8065,0.992
8066,0.9940000000000001
8067,0.9719999999999999
8068,1.0
8069,1.0
8070,0.9339999999999999
8071,1.0
8072,0.868
8073,1.0
8074,0.9960000000000001
8075,0.9219999999999999
8076,0.994
8077,0.974
8078,0.678
8079,0.994
8080,0.9960000000000001
8081,0.992
8082,0.992
8083,0.9719999999999999
8084,0.9960000000000001
8085,0.9480000000000001
8086,1.0
8087,0.994
8088,0.8099999999999999
8089,0.736
8090,1.0
8091,0.188
8092,0.974
8093,0.952
8094,0.9380000000000001
8095,0.986
8096,0.984
8097,0.9879999999999999
8098,0.992
8099,0.998
8100,0.9960000000000001
8101,0.9960000000000001
8102,0.984
8103,0.9559999999999998
8104,0.998
8105,0.9359999999999999
8106,0.9879999999999999
8107,1.0
8108,1.0
8109,0.9279999999999999
8110,0.99
8111,0.9940000000000001
8112,1.0
8113,0.944
8114,1.0
8115,1.0
8116,0.986
8117,0.994
8118,0.974
8119,0.992
8120,0.892
8121,0.95
8122,0.99
8123,0.9400000000000001
8124,0.992
8125,0.9940000000000001
8126,1.0
8127,0.984
8128,0.992
8129,1.0
8130,0.9879999999999999
8131,1.0
8132,0.9800000000000001
8133,0.9480000000000001
8134,0.99
8135,1.0
8136,1.0
8137,0.976
8138,0.99
8139,0.968
8140,0.8819999999999999
8141,0.9800000000000001
8142,0.982
8143,0.97
8144,0.994
8145,1.0
8146,0.9879999999999999
8147,0.9860000000000001
8148,0.62
8149,0.9319999999999998
8150,0.9960000000000001
8151,0.79
8152,0.9800000000000001
8153,0.95
8154,0.8939999999999999
8155,0.998
8156,0.984
8157,0.982
8158,0.906
8159,0.9960000000000001
8160,0.922
8161,1.0
8162,0.8059999999999998
8163,1.0
8164,0.95
8165,0.992
8166,0.9380000000000001
8167,0.966
8168,1.0
8169,0.18
8170,1.0
8171,0.9719999999999999
8172,1.0
8173,0.9560000000000001
8174,1.0
8175,0.984
8176,0.96
8177,0.982
8178,0.968
8179,0.4640000000000001
8180,1.0
8181,0.982
8182,0.9960000000000001
8183,0.9700000000000001
8184,0.97
8185,0.9879999999999999
8186,0.942
8187,0.994
8188,1.0
8189,0.994
8190,0.9960000000000001
8191,0.982
8192,0.892
8193,0.9940000000000001
8194,0.9960000000000001
8195,0.994
8196,0.9880000000000001
8197,0.718
8198,0.99
8199,0.986
8200,0.942
8201,0.992
8202,0.9199999999999999
8203,0.986
8204,0.9879999999999999
8205,0.942
8206,1.0
8207,0.982
8208,1.0
8209,0.9960000000000001
8210,0.8559999999999999
8211,0.828
8212,0.982
8213,0.8380000000000001
8214,0.998
8215,0.986
8216,0.9879999999999999
8217,1.0
8218,0.9920000000000002
8219,0.9879999999999999
8220,0.984
8221,0.9560000000000001
8222,0.958
8223,0.692
8224,0.968
8225,0.944
8226,0.994
8227,0.9960000000000001
8228,0.8720000000000001
8229,0.9879999999999999
8230,0.852
8231,0.992
8232,0.9719999999999999
8233,0.9800000000000001
8234,0.994
8235,0.9640000000000001
8236,0.9119999999999999
8237,0.26399999999999996
8238,0.9719999999999999
8239,0.992
8240,0.74
8241,0.9960000000000001
8242,0.976
8243,0.916
8244,0.9199999999999999
8245,0.998
8246,0.9620000000000001
8247,0.74
8248,0.8220000000000001
8249,0.9460000000000001
8250,0.998
8251,0.998
8252,0.9960000000000001
8253,1.0
8254,0.952
8255,0.992
8256,0.9880000000000001
8257,1.0
8258,0.9360000000000002
8259,0.8639999999999999
8260,0.9359999999999999
8261,0.9860000000000001
8262,0.994
8263,0.8879999999999999
8264,0.942
8265,0.998
8266,0.9639999999999999
8267,0.998
8268,0.994
8269,0.984
8270,1.0
8271,1.0
8272,0.982
8273,1.0
8274,0.998
8275,0.534
8276,0.994
8277,0.99
8278,0.998
8279,0.932
8280,0.978
8281,1.0
8282,0.982
8283,0.9280000000000002
8284,0.9960000000000001
8285,0.982
8286,0.9200000000000002
8287,0.998
8288,0.9800000000000001
8289,0.998
8290,0.9879999999999999
8291,0.976
8292,0.9440000000000002
8293,0.266
8294,0.992
8295,0.992
8296,0.9880000000000001
8297,0.9620000000000001
8298,0.9960000000000001
8299,0.992
8300,0.992
8301,1.0
8302,0.892
8303,0.994
8304,1.0
8305,0.744
8306,0.9639999999999999
8307,0.932
8308,0.95
8309,0.986
8310,1.0
8311,0.93
8312,0.998
8313,0.9879999999999999
8314,0.994
8315,0.9880000000000001
8316,0.962
8317,0.9960000000000001
8318,0.9639999999999999
8319,0.96
8320,0.9019999999999999
8321,0.734
8322,0.998
8323,0.9960000000000001
8324,0.992
8325,0.8859999999999999
8326,0.982
8327,0.9800000000000001
8328,0.998
8329,0.458
8330,0.834
8331,0.976
8332,0.992
8333,1.0
8334,0.858
8335,0.96
8336,0.9940000000000001
8337,1.0
8338,0.9259999999999999
8339,0.992
8340,0.9559999999999998
8341,0.994
8342,0.938
8343,1.0
8344,0.982
8345,0.982
8346,0.4600000000000001
8347,0.532
8348,1.0
8349,0.978
8350,0.982
8351,0.968
8352,0.986
8353,0.974
8354,0.7959999999999999
8355,0.992
8356,0.998
8357,0.9879999999999999
8358,0.9880000000000001
8359,0.9639999999999999
8360,0.986
8361,1.0
8362,1.0
8363,0.998
8364,0.716
8365,0.9359999999999999
8366,0.9960000000000001
8367,0.994
8368,1.0
8369,0.9219999999999999
8370,0.998
8371,1.0
8372,0.9960000000000001
8373,0.9259999999999999
8374,0.998
8375,0.9720000000000001
8376,0.9960000000000001
8377,0.986
8378,0.968
8379,0.9960000000000001
8380,0.8640000000000001
8381,1.0
8382,1.0
8383,0.976
8384,0.992
8385,0.9960000000000001
8386,0.966
8387,0.998
8388,0.32599999999999996
8389,0.994
8390,0.022
8391,0.984
8392,0.9800000000000001
8393,1.0
8394,0.9960000000000001
8395,0.994
8396,0.806
8397,0.9960000000000001
8398,1.0
8399,0.9960000000000001
8400,0.998
8401,0.97
8402,0.992
8403,0.984
8404,1.0
8405,0.9960000000000001
8406,1.0
8407,0.646
8408,0.986
8409,0.9179999999999999
8410,0.578
8411,1.0
8412,0.992
8413,0.998
8414,0.9600000000000002
8415,0.998
8416,1.0
8417,1.0
8418,0.716
8419,1.0
8420,0.518
8421,0.994
8422,0.8860000000000001
8423,0.9600000000000002
8424,0.99
8425,0.99
8426,1.0
8427,0.998
8428,0.974
8429,0.9579999999999999
8430,0.9960000000000001
8431,0.9960000000000001
8432,0.9940000000000001
8433,0.9940000000000001
8434,0.954
8435,0.958
8436,1.0
8437,0.562
8438,0.9800000000000001
8439,0.314
8440,0.998
8441,0.984
8442,0.9960000000000001
8443,1.0
8444,0.45999999999999996
8445,0.05800000000000001
8446,0.9960000000000001
8447,0.998
8448,0.998
8449,0.998
8450,0.9960000000000001
8451,0.998
8452,1.0
8453,1.0
8454,0.9739999999999999
8455,0.924
8456,0.994
8457,0.998
8458,0.9940000000000001
8459,0.5740000000000001
8460,0.728
8461,0.9380000000000001
8462,0.994
8463,0.992
8464,0.9960000000000001
8465,0.998
8466,0.998
8467,1.0
8468,0.992
8469,0.9879999999999999
8470,0.992
8471,0.998
8472,1.0
8473,0.952
8474,1.0
8475,1.0
8476,0.998
8477,0.9899999999999999
8478,0.986
8479,0.9960000000000001
8480,0.9940000000000001
8481,0.9899999999999999
8482,0.9339999999999999
8483,0.9800000000000001
8484,0.998
8485,0.082
8486,0.998
8487,0.952
8488,0.8379999999999999
8489,0.944
8490,0.962
8491,0.998
8492,1.0
8493,0.784
8494,0.30399999999999994
8495,0.998
8496,0.974
8497,0.992
8498,0.922
8499,1.0
8500,0.9640000000000001
8501,1.0
8502,0.9940000000000001
8503,0.9899999999999999
8504,0.9960000000000001
8505,0.892
8506,0.99
8507,0.89
8508,1.0
8509,0.99
8510,0.998
8511,0.974
8512,0.9780000000000001
8513,0.978
8514,0.9400000000000001
8515,0.978
8516,0.9960000000000001
8517,0.994
8518,0.944
8519,0.9960000000000001
8520,1.0
8521,0.9259999999999999
8522,1.0
8523,1.0
8524,0.4680000000000001
8525,0.998
8526,0.994
8527,0.9879999999999999
8528,0.984
8529,0.998
8530,1.0
8531,0.998
8532,0.9119999999999999
8533,0.974
8534,0.998
8535,0.9960000000000001
8536,0.982
8537,0.9359999999999999
8538,0.9940000000000001
8539,0.9880000000000001
8540,0.9960000000000001
8541,0.7939999999999999
8542,0.9719999999999999
8543,0.994
8544,0.99
8545,0.9879999999999999
8546,1.0
8547,0.954
8548,0.9879999999999999
8549,0.9960000000000001
8550,0.9960000000000001
8551,1.0
8552,0.9960000000000001
8553,0.994
8554,0.99
8555,0.986
8556,0.9960000000000001
8557,0.992
8558,0.998
8559,0.9880000000000001
8560,0.21000000000000002
8561,0.998
8562,0.9960000000000001
8563,0.998
8564,0.9339999999999999
8565,0.9560000000000001
8566,0.998
8567,0.968
8568,0.962
8569,0.9960000000000001
8570,0.9620000000000001
8571,0.9940000000000001
8572,0.976
8573,0.978
8574,0.9800000000000001
8575,1.0
8576,0.982
8577,0.978
8578,0.992
8579,0.992
8580,0.95
8581,0.9359999999999999
8582,0.158
8583,0.9960000000000001
8584,0.998
8585,0.968
8586,0.982
8587,0.9960000000000001
8588,1.0
8589,0.9960000000000001
8590,0.998
8591,0.968
8592,0.9879999999999999
8593,0.9940000000000001
8594,1.0
8595,0.7719999999999999
8596,0.9880000000000001
8597,0.9880000000000001
8598,1.0
8599,0.994
8600,0.998
8601,0.99
8602,0.8539999999999999
8603,0.9139999999999999
8604,0.942
8605,1.0
8606,0.9800000000000001
8607,0.9199999999999999
8608,0.9279999999999999
8609,1.0
8610,0.9179999999999999
8611,0.998
8612,0.986
8613,0.9960000000000001
8614,0.974
8615,1.0
8616,1.0
8617,0.952
8618,0.998
8619,0.9099999999999999
8620,1.0
8621,0.998
8622,0.9879999999999999
8623,0.9920000000000002
8624,1.0
8625,0.966
8626,0.994
8627,1.0
8628,0.9399999999999998
8629,0.9720000000000001
8630,1.0
8631,1.0
8632,0.9880000000000001
8633,0.968
8634,0.998
8635,0.9960000000000001
8636,0.968
8637,0.908
8638,0.882
8639,0.06999999999999999
8640,1.0
8641,0.42800000000000005
8642,0.9380000000000001
8643,0.9940000000000001
8644,0.796
8645,1.0
8646,1.0
8647,0.9879999999999999
8648,0.716
8649,0.962
8650,0.998
8651,0.992
8652,0.998
8653,0.8320000000000001
8654,0.982
8655,0.944
8656,0.5599999999999999
8657,0.9960000000000001
8658,1.0
8659,1.0
8660,0.9940000000000001
8661,0.984
8662,0.9720000000000001
8663,0.992
8664,0.9559999999999998
8665,0.958
8666,1.0
8667,0.998
8668,0.99
8669,0.938
8670,0.9940000000000001
8671,1.0
8672,0.982
8673,0.7859999999999999
8674,1.0
8675,0.7799999999999999
8676,0.9860000000000001
8677,0.192
8678,0.5599999999999999
8679,0.998
8680,0.998
8681,0.9960000000000001
8682,0.556
8683,0.99
8684,0.804
8685,0.992
8686,0.976
8687,0.942
8688,1.0
8689,0.47400000000000003
8690,0.924
8691,0.9940000000000001
8692,1.0
8693,1.0
8694,0.992
8695,0.984
8696,0.9179999999999999
8697,0.9640000000000001
8698,0.96
8699,0.992
8700,0.48600000000000004
8701,1.0
8702,0.866
8703,0.99
8704,0.93
8705,0.978
8706,0.976
8707,1.0
8708,0.9879999999999999
8709,0.978
8710,0.9960000000000001
8711,1.0
8712,0.962
8713,0.8019999999999999
8714,0.962
8715,0.994
8716,0.982
8717,0.9100000000000001
8718,1.0
8719,0.998
8720,0.916
8721,0.994
8722,1.0
8723,0.992
8724,1.0
8725,0.9640000000000001
8726,0.954
8727,0.898
8728,1.0
8729,0.9399999999999998
8730,0.974
8731,0.998
8732,1.0
8733,0.982
8734,0.998
8735,0.99
8736,0.968
8737,0.932
8738,0.998
8739,0.99
8740,0.942
8741,0.8560000000000001
8742,0.984
8743,0.9960000000000001
8744,0.986
8745,0.8200000000000001
8746,0.998
8747,0.984
8748,0.9960000000000001
8749,1.0
8750,0.9879999999999999
8751,0.998
8752,0.986
8753,0.998
8754,0.9960000000000001
8755,1.0
8756,0.76
8757,0.8560000000000001
8758,0.9880000000000001
8759,0.99
8760,0.9879999999999999
8761,0.998
8762,0.994
8763,1.0
8764,0.9720000000000001
8765,1.0
8766,0.952
8767,0.9720000000000001
8768,0.938
8769,0.9960000000000001
8770,0.944
8771,0.99
8772,0.968
8773,0.986
8774,0.9960000000000001
8775,0.994
8776,0.982
8777,0.9879999999999999
8778,0.898
8779,0.9960000000000001
8780,0.314
8781,0.9640000000000001
8782,0.9360000000000002
8783,0.998
8784,0.9339999999999999
8785,0.976
8786,0.99
8787,1.0
8788,0.922
8789,0.9940000000000001
8790,0.47400000000000003
8791,0.9960000000000001
8792,0.9339999999999999
8793,0.992
8794,0.99
8795,0.984
8796,0.9940000000000001
8797,0.9960000000000001
8798,0.9440000000000002
8799,0.998
8800,1.0
8801,0.588
8802,0.9280000000000002
8803,0.9880000000000001
8804,0.99
8805,0.584
8806,1.0
8807,0.9099999999999999
8808,0.984
8809,0.812
8810,0.9759999999999998
8811,0.916
8812,1.0
8813,0.9799999999999999
8814,0.998
8815,0.992
8816,0.8880000000000001
8817,0.9960000000000001
8818,1.0
8819,0.9620000000000001
8820,1.0
8821,0.984
8822,0.954
8823,0.9960000000000001
8824,0.882
8825,0.992
8826,0.768
8827,0.9579999999999999
8828,0.9960000000000001
8829,0.93
8830,0.9560000000000001
8831,0.9960000000000001
8832,0.9960000000000001
8833,1.0
8834,0.9880000000000001
8835,0.534
8836,0.9739999999999999
8837,0.992
8838,0.9800000000000001
8839,0.998
8840,0.8020000000000002
8841,0.986
8842,0.9880000000000001
8843,0.998
8844,0.944
8845,0.992
8846,0.818
8847,0.966
8848,0.998
8849,0.984
8850,0.998
8851,1.0
8852,0.998
8853,0.9480000000000001
8854,1.0
8855,0.994
8856,0.998
8857,0.99
8858,0.9960000000000001
8859,0.974
8860,0.986
8861,0.89
8862,0.998
8863,0.8719999999999999
8864,0.694
8865,0.9880000000000001
8866,0.998
8867,0.982
8868,0.992
8869,0.998
8870,0.9940000000000001
8871,0.986
8872,0.9800000000000001
8873,1.0
8874,0.99
8875,0.976
8876,1.0
8877,0.998
8878,0.9960000000000001
8879,0.9960000000000001
8880,0.9739999999999999
8881,0.976
8882,0.906
8883,0.994
8884,0.96
8885,0.9860000000000001
8886,0.994
8887,0.998
8888,1.0
8889,1.0
8890,0.9179999999999999
8891,0.998
8892,0.9960000000000001
8893,0.946
8894,0.9879999999999999
8895,0.998
8896,0.9399999999999998
8897,0.9960000000000001
8898,0.992
8899,0.958
8900,1.0
8901,0.974
8902,0.8240000000000001
8903,1.0
8904,0.9960000000000001
8905,0.908
8906,0.992
8907,1.0
8908,0.884
8909,0.9640000000000001
8910,0.986
8911,0.5740000000000001
8912,0.97
8913,0.9860000000000001
8914,0.8899999999999999
8915,0.8039999999999999
8916,0.9960000000000001
8917,0.9339999999999999
8918,0.994
8919,0.998
8920,0.9920000000000002
8921,0.874
8922,0.992
8923,0.8800000000000001
8924,1.0
8925,0.982
8926,0.994
8927,1.0
8928,0.9960000000000001
8929,0.998
8930,0.992
8931,0.9960000000000001
8932,0.998
8933,0.8859999999999999
8934,0.984
8935,0.914
8936,0.9960000000000001
8937,0.966
8938,0.58
8939,0.8539999999999999
8940,0.9940000000000001
8941,0.992
8942,0.9800000000000001
8943,0.9879999999999999
8944,0.876
8945,0.942
8946,0.978
8947,0.9940000000000001
8948,0.9960000000000001
8949,0.9879999999999999
8950,0.9719999999999999
8951,0.994
8952,0.952
8953,0.97
8954,0.992
8955,0.99
8956,0.994
8957,0.994
8958,0.994
8959,0.766
8960,1.0
8961,0.9960000000000001
8962,0.998
8963,0.998
8964,1.0
8965,0.992
8966,0.8940000000000001
8967,0.724
8968,0.986
8969,0.9800000000000001
8970,0.992
8971,0.9339999999999999
8972,1.0
8973,1.0
8974,0.998
8975,0.9719999999999999
8976,0.9339999999999999
8977,0.998
8978,1.0
8979,1.0
8980,0.5960000000000001
8981,0.9279999999999999
8982,0.96
8983,0.9960000000000001
8984,0.966
8985,0.9960000000000001
8986,0.9880000000000001
8987,0.9960000000000001
8988,0.984
8989,1.0
8990,0.978
8991,0.998
8992,0.978
8993,1.0
8994,0.9719999999999999
8995,0.9860000000000001
8996,1.0
8997,0.97
8998,0.852
8999,0.994
9000,0.9880000000000001
9001,0.8100000000000002
9002,1.0
9003,1.0
9004,0.984
9005,0.818
9006,1.0
9007,0.994
9008,0.978
9009,0.998
9010,0.998
9011,1.0
9012,1.0
9013,0.992
9014,1.0
9015,0.85
9016,0.984
9017,0.994
9018,0.998
9019,0.994
9020,0.8140000000000001
9021,0.868
9022,0.998
9023,0.9960000000000001
9024,0.9179999999999999
9025,0.976
9026,1.0
9027,0.994
9028,0.994
9029,0.968
9030,0.994
9031,0.992
9032,0.976
9033,0.992
9034,0.9019999999999999
9035,0.9879999999999999
9036,0.998
9037,0.9940000000000001
9038,0.944
9039,0.8460000000000001
9040,1.0
9041,0.99
9042,0.998
9043,0.9780000000000001
9044,0.99
9045,1.0
9046,0.998
9047,0.9079999999999998
9048,0.992
9049,0.998
9050,0.9400000000000001
9051,0.984
9052,1.0
9053,0.984
9054,0.9960000000000001
9055,0.268
9056,0.9960000000000001
9057,0.9960000000000001
9058,0.9879999999999999
9059,0.994
9060,0.9720000000000001
9061,0.9920000000000002
9062,0.48600000000000004
9063,0.994
9064,0.974
9065,0.9800000000000001
9066,0.9639999999999999
9067,0.9960000000000001
9068,0.998
9069,0.998
9070,0.976
9071,0.7899999999999999
9072,0.9960000000000001
9073,0.942
9074,1.0
9075,0.9960000000000001
9076,0.9560000000000001
9077,1.0
9078,0.998
9079,0.998
9080,0.9960000000000001
9081,0.9760000000000002
9082,0.994
9083,0.908
9084,0.9640000000000001
9085,0.9480000000000001
9086,0.99
9087,0.9940000000000001
9088,0.29200000000000004
9089,0.7539999999999999
9090,0.984
9091,0.9259999999999999
9092,1.0
9093,0.994
9094,0.9559999999999998
9095,0.9559999999999998
9096,0.8260000000000002
9097,0.89
9098,1.0
9099,0.986
9100,0.8220000000000001
9101,0.392
9102,0.9960000000000001
9103,0.54
9104,0.992
9105,0.148
9106,0.976
9107,0.9879999999999999
9108,1.0
9109,0.9199999999999999
9110,1.0
9111,0.982
9112,0.9879999999999999
9113,0.9960000000000001
9114,0.986
9115,1.0
9116,0.9560000000000001
9117,1.0
9118,0.976
9119,0.9879999999999999
9120,0.7239999999999999
9121,0.954
9122,1.0
9123,0.9940000000000001
9124,0.984
9125,0.9960000000000001
9126,0.998
9127,0.998
9128,0.8800000000000001
9129,0.9120000000000001
9130,0.99
9131,0.6340000000000001
9132,0.85
9133,1.0
9134,1.0
9135,0.9339999999999999
9136,0.9400000000000001
9137,0.966
9138,1.0
9139,1.0
9140,0.9799999999999999
9141,0.99
9142,0.978
9143,0.932
9144,0.9099999999999999
9145,0.994
9146,0.994
9147,0.9719999999999999
9148,0.998
9149,0.994
9150,0.942
9151,0.994
9152,0.998
9153,0.998
9154,0.594
9155,0.552
9156,0.952
9157,0.418
9158,0.994
9159,0.9800000000000001
9160,0.998
9161,0.9960000000000001
9162,0.932
9163,0.992
9164,0.9879999999999999
9165,1.0
9166,0.6420000000000001
9167,0.982
9168,0.9800000000000001
9169,1.0
9170,0.99
9171,0.998
9172,0.998
9173,0.7220000000000001
9174,0.9940000000000001
9175,0.9179999999999999
9176,0.992
9177,0.9940000000000001
9178,0.664
9179,0.978
9180,1.0
9181,1.0
9182,0.95
9183,0.9359999999999999
9184,0.784
9185,0.9560000000000001
9186,0.522
9187,1.0
9188,0.798
9189,0.998
9190,0.998
9191,0.974
9192,1.0
9193,0.986
9194,1.0
9195,0.998
9196,0.984
9197,0.9880000000000001
9198,0.6200000000000001
9199,0.982
9200,0.9960000000000001
9201,0.998
9202,0.998
9203,1.0
9204,0.96
9205,0.8939999999999999
9206,0.99
9207,1.0
9208,0.966
9209,0.85
9210,0.998
9211,1.0
9212,0.984
9213,1.0
9214,0.966
9215,0.994
9216,0.9800000000000001
9217,0.984
9218,0.9359999999999999
9219,0.984
9220,1.0
9221,1.0
9222,0.97
9223,0.826
9224,0.9960000000000001
9225,0.9960000000000001
9226,0.8700000000000001
9227,0.986
9228,1.0
9229,0.992
9230,0.942
9231,0.994
9232,0.9940000000000001
9233,0.99
9234,0.9719999999999999
9235,0.9800000000000001
9236,0.9800000000000001
9237,0.994
9238,0.986
9239,0.9719999999999999
9240,0.998
9241,1.0
9242,0.9280000000000002
9243,0.992
9244,0.9179999999999999
9245,0.9880000000000001
9246,0.828
9247,0.998
9248,0.986
9249,0.9
9250,0.994
9251,0.294
9252,0.9960000000000001
9253,0.998
9254,0.992
9255,0.986
9256,0.9780000000000001
9257,0.976
9258,0.998
9259,0.998
9260,0.952
9261,1.0
9262,0.998
9263,0.9400000000000001
9264,0.95
9265,0.992
9266,0.93
9267,0.97
9268,0.728
9269,0.994
9270,0.99
9271,0.9720000000000001
9272,0.982
9273,0.998
9274,0.986
9275,0.9800000000000001
9276,0.998
9277,0.968
9278,0.998
9279,0.8880000000000001
9280,0.9960000000000001
9281,0.9940000000000001
9282,0.984
9283,0.952
9284,0.9400000000000001
9285,1.0
9286,0.974
9287,0.9879999999999999
9288,0.9960000000000001
9289,0.43599999999999994
9290,1.0
9291,1.0
9292,0.944
9293,0.982
9294,0.9880000000000001
9295,1.0
9296,0.9719999999999999
9297,0.9879999999999999
9298,0.44799999999999995
9299,0.792
9300,0.8620000000000001
9301,0.984
9302,0.9480000000000001
9303,0.986
9304,0.622
9305,0.9719999999999999
9306,0.992
9307,0.9960000000000001
9308,1.0
9309,0.99
9310,0.998
9311,0.966
9312,0.466
9313,0.8859999999999999
9314,0.9899999999999999
9315,0.976
9316,0.974
9317,0.9799999999999999
9318,1.0
9319,0.93
9320,0.984
9321,0.9880000000000001
9322,0.9760000000000002
9323,0.9640000000000001
9324,0.874
9325,0.9
9326,0.984
9327,1.0
9328,1.0
9329,0.968
9330,0.9800000000000001
9331,0.99
9332,0.9460000000000001
9333,0.998
9334,0.984
9335,0.9960000000000001
9336,0.9640000000000001
9337,0.336
9338,0.9899999999999999
9339,0.9479999999999998
9340,1.0
9341,1.0
9342,0.998
9343,0.992
9344,0.9880000000000001
9345,0.994
9346,0.8499999999999999
9347,0.9400000000000001
9348,0.9800000000000001
9349,0.9880000000000001
9350,1.0
9351,0.9879999999999999
9352,0.984
9353,0.982
9354,0.998
9355,1.0
9356,0.8379999999999999
9357,1.0
9358,0.984
9359,0.998
9360,0.9899999999999999
9361,0.9879999999999999
9362,0.9960000000000001
9363,0.58
9364,0.984
9365,1.0
9366,0.968
9367,0.976
9368,0.992
9369,0.742
9370,0.99
9371,0.9940000000000001
9372,0.8200000000000001
9373,0.998
9374,0.966
9375,0.99
9376,0.782
9377,0.992
9378,0.99
9379,0.9480000000000001
9380,0.154
9381,0.9739999999999999
9382,0.994
9383,0.908
9384,0.6059999999999999
9385,0.998
9386,0.9780000000000001
9387,0.994
9388,1.0
9389,0.9879999999999999
9390,0.9799999999999999
9391,1.0
9392,1.0
9393,0.9720000000000001
9394,0.998
9395,0.986
9396,0.9960000000000001
9397,0.992
9398,0.982
9399,1.0
9400,0.9960000000000001
9401,0.9259999999999999
9402,0.994
9403,0.9920000000000002
9404,0.9899999999999999
9405,0.982
9406,0.992
9407,0.8780000000000001
9408,0.9560000000000001
9409,0.9960000000000001
9410,0.9600000000000002
9411,0.9960000000000001
9412,0.9400000000000001
9413,0.998
9414,1.0
9415,0.78
9416,0.9560000000000001
9417,0.798
9418,0.99
9419,1.0
9420,0.9720000000000001
9421,1.0
9422,0.99
9423,1.0
9424,0.9960000000000001
9425,0.982
9426,0.968
9427,0.998
9428,0.9640000000000001
9429,0.96
9430,0.938
9431,0.966
9432,0.9120000000000001
9433,0.9460000000000001
9434,0.9760000000000002
9435,0.998
9436,0.9339999999999999
9437,0.984
9438,0.984
9439,0.882
9440,0.8939999999999999
9441,0.998
9442,0.99
9443,0.9960000000000001
9444,1.0
9445,1.0
9446,0.9960000000000001
9447,1.0
9448,0.992
9449,0.8639999999999999
9450,0.86
9451,1.0
9452,0.978
